Muscle_Group,Exercise,Difficulty_Level,Equipment_Required,Target_Intensity,Primary_Muscle_Group,Secondary_Muscle_Group,Exercise_Duration,Recovery_Time,Exercise_Type,Calories_Burned,Exercise_Progression,Injury_Risk_Level
Hip,Cable Hip Abduction,Intermediate,Cable Machine,Moderate,Hips,Glutes,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Hip,Donkey Kicks,Beginner,None,Low,Hips,Glutes,8 minutes,1 minute,Strength,70,Increase duration,Low
Shoulders,Bent-Over Dumbbell Rear Delt Raise With Head On Bench,Intermediate,Dumbbell,Moderate,Shoulders,Rear Deltoid,10 minutes,2 minutes,Strength,85,Increase weight,Low
Abs,Hanging Leg Raises,Intermediate,None,Moderate,Core,Lower Abs,8 minutes,2 minutes,Strength,80,Increase reps,Low
Abs,Side Plank Leg Raises,Intermediate,None,Moderate,Core,Obliques,8 minutes,2 minutes,Strength,80,Increase reps,Low
Abs,Reverse Plank Kicks,Intermediate,None,Moderate,Core,Lower Abs,8 minutes,2 minutes,Strength,80,Increase reps,Low
Abs,Hindu Push-ups,Intermediate,None,Moderate,Core,Shoulders,10 minutes,2 minutes,Strength,90,Increase reps,Moderate
Abs,Bear Crawl,Beginner,None,Low,Core,None,8 minutes,1 minute,Strength,70,Increase duration,Low
Cardio,High Knee Run,Beginner,None,Low,Cardio,None,10 minutes,2 minutes,Aerobic,80,None,Low
Abs,High Knee Skips,Beginner,None,Low,Core,None,8 minutes,1 minute,Strength,70,Increase duration,Low
Abs,Double Crunches,Intermediate,None,Moderate,Core,None,8 minutes,2 minutes,Strength,80,Increase reps,Low
Abs,Toe Reaches,Beginner,None,Low,Core,None,8 minutes,1 minute,Strength,70,Increase duration,Low
Calf,Inner Thigh Side Stretch,Beginner,None,Low,Calves,None,5 minutes,1 minute,Stretch,10,None,Low
Abs,Sit-ups,Beginner,None,Low,Core,None,8 minutes,1 minute,Strength,70,Increase duration,Low
Abs,Side Plank,Beginner,None,Low,Core,Obliques,5 minutes,1 minute,Isometric,50,Increase duration,Low
Abs,Plank Leg Lift,Intermediate,None,Moderate,Core,None,8 minutes,2 minutes,Strength,80,Increase duration,Low
Abs,Plank Knee to Elbow,Intermediate,None,Moderate,Core,Obliques,8 minutes,2 minutes,Strength,80,Increase reps,Low
Abs,Russian Twist,Intermediate,Medicine Ball,Moderate,Core,Obliques,8 minutes,2 minutes,Strength,80,Increase weight,Low
Abs,Plank,Beginner,None,Low,Core,None,5 minutes,1 minute,Isometric,50,Increase duration,Low
Cardio,Skater,Beginner,None,Low,Cardio,None,10 minutes,2 minutes,Aerobic,80,None,Low
Abs,Leg Pull-in Knee-ups,Beginner,None,Low,Core,Lower Abs,8 minutes,1 minute,Strength,70,Increase reps,Low
Hip,Butterfly Stretch,Beginner,None,Low,Hips,None,5 minutes,1 minute,Stretch,10,None,Low
Abs,Glute Bridge,Beginner,None,Low,Glutes,Hamstrings,8 minutes,1 minute,Strength,70,Increase duration,Low
Erector Spinae,Arm Leg Raises,Beginner,None,Low,Lower Back,None,8 minutes,1 minute,Strength,70,Increase duration,Low
Abs,Hollow Hold,Beginner,None,Low,Core,None,5 minutes,1 minute,Isometric,50,Increase duration,Low
Abs,Long Arm Crunch,Beginner,None,Low,Core,Upper Abs,8 minutes,1 minute,Strength,70,Increase reps,Low
Abs,Half Wipers,Intermediate,None,Moderate,Core,Obliques,8 minutes,2 minutes,Strength,80,Increase reps,Low
Abs,Jackknife Sit-ups (V-Up),Intermediate,None,Moderate,Core,Lower Abs,10 minutes,2 minutes,Strength,90,Increase reps,Low
Abs,Flutter Kick,Beginner,None,Low,Core,Lower Abs,8 minutes,1 minute,Strength,70,Increase duration,Low
Hip,Dumbbell Forward Leaning Lunge,Intermediate,Dumbbell,Moderate,Hips,Quads,10 minutes,2 minutes,Strength,90,Increase weight,Low
Hip,Dumbbell Reverse Lunge,Intermediate,Dumbbell,Moderate,Hips,Quads,10 minutes,2 minutes,Strength,90,Increase weight,Low
Leg,Dumbbell Pistol Squat,Advanced,Dumbbell,High,Legs,None,15 minutes,3 minutes,Strength,200,Increase weight,High
Abs,Standing side bend,Beginner,None,Low,Core,Obliques,8 minutes,1 minute,Strength,70,Increase duration,Low
Triceps,Bent Over Kickback,Intermediate,Dumbbell,Moderate,Triceps,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Chest,Incline Close-Grip Bench Press,Intermediate,Barbell,Moderate,Chest,Triceps,12 minutes,3 minutes,Strength,110,Increase weight,Moderate
Chest,Close Grip Bench Press,Intermediate,Barbell,Moderate,Chest,Triceps,12 minutes,3 minutes,Strength,110,Increase weight,Moderate
Triceps,Dumbbell Triceps Extension,Intermediate,Dumbbell,Moderate,Triceps,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Calisthenic,Diamond Push-up,Beginner,None,Low,Upper Body,None,8 minutes,1 minute,Strength,70,Increase reps,Low
Biceps,Cable Curl,Intermediate,Cable Machine,Moderate,Biceps,None,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Forearm,Reverse Wrist Curl,Intermediate,Barbell,Moderate,Forearms,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Forearm,Wrist Curl,Intermediate,Barbell,Moderate,Forearms,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Biceps,Z-Bar Curl,Intermediate,Z-Bar,Moderate,Biceps,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Shoulders,Barbell Upright Row,Intermediate,Barbell,Moderate,Shoulders,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Shoulders,Barbell Front Raise,Intermediate,Barbell,Moderate,Shoulders,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Hip,Bodyweight Bulgarian Split Squat,Beginner,None,Low,Hips,Quads,8 minutes,1 minute,Strength,70,Increase duration,Low
Hip,Dumbbell Sumo Squat,Intermediate,Dumbbell,Moderate,Hips,Quads,10 minutes,2 minutes,Strength,90,Increase weight,Low
Hip,Hip Adduction Machine,Intermediate,Adduction Machine,Moderate,Hips,Inner Thigh,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Hip,Hip Abduction Machine,Intermediate,Abduction Machine,Moderate,Hips,Glutes,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Calisthenic,Push-Up,Beginner,None,Low,Upper Body,None,8 minutes,1 minute,Strength,70,Increase reps,Low
Chest,Hammer Press,Intermediate,Dumbbell,Moderate,Chest,Triceps,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Chest,Chest Press Machine,Intermediate,Chest Press Machine,Moderate,Chest,Triceps,12 minutes,3 minutes,Strength,110,Increase resistance,Moderate
Chest,Corner Wall Stretch,Beginner,None,Low,Chest,None,5 minutes,1 minute,Stretch,10,None,Low
Leg,Seated Banded Leg Extension,Intermediate,Resistance Band,Moderate,Legs,None,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Biceps,Hammer Curl with Resistance Band,Intermediate,Resistance Band,Moderate,Biceps,None,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Triceps,Triceps Extension with Resistance Bands,Intermediate,Resistance Band,Moderate,Triceps,None,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Chest,Barbell Floor Press,Intermediate,Barbell,Moderate,Chest,Triceps,12 minutes,3 minutes,Strength,110,Increase weight,Moderate
Abs,Suspended Ab Fall-out,Intermediate,Suspension Trainer,Moderate,Core,None,8 minutes,2 minutes,Strength,80,Increase duration,Low
Abs,TRX Mountain Climber,Intermediate,Suspension Trainer,Moderate,Core,None,8 minutes,2 minutes,Strength,80,Increase duration,Low
Abs,Side Plank Knee to Elbow,Intermediate,None,Moderate,Core,Obliques,8 minutes,2 minutes,Strength,80,Increase reps,Low
Hip,Zercher Deadlift,Advanced,Barbell,High,Hips,Glutes,15 minutes,3 minutes,Strength,200,Increase weight,High
Leg,Supported Pistol Squat,Intermediate,None,Moderate,Legs,None,10 minutes,2 minutes,Strength,90,Increase reps,Low
Chest,Landmine Floor Chest Fly,Intermediate,Landmine,Moderate,Chest,None,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Full Body,Barbell Thruster,Advanced,Barbell,High,Full Body,Shoulders,15 minutes,3 minutes,Strength,200,Increase weight,High
Erector Spinae,Dumbbell Pull Through,Intermediate,Dumbbell,Moderate,Lower Back,Glutes,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Calf,Single Leg Donkey Calf Raise,Intermediate,None,Moderate,Calves,None,10 minutes,2 minutes,Strength,90,Increase reps,Low
Chest,Decline Hammer Press,Intermediate,Dumbbell,Moderate,Chest,Triceps,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Hip,Jefferson Squat,Advanced,Barbell,High,Hips,Quads,15 minutes,3 minutes,Strength,200,Increase weight,High
Triceps,Alternating Lying Dumbbell Triceps Extension,Intermediate,Dumbbell,Moderate,Triceps,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Triceps,Barbell Reverse Grip Skullcrusher,Intermediate,Barbell,Moderate,Triceps,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Triceps,Barbell Lying Back of the Head Tricep Extension,Intermediate,Barbell,Moderate,Triceps,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Triceps,EZ Bar Lying Close Grip Triceps Extension Behind Head,Intermediate,EZ-Bar,Moderate,Triceps,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Triceps,Kneeling Cable Triceps Extension,Intermediate,Cable Machine,Moderate,Triceps,None,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Chest,Close-Grip Reverse Bench Press,Intermediate,Barbell,Moderate,Chest,Triceps,12 minutes,3 minutes,Strength,110,Increase weight,Moderate
Triceps,One Arm High Pulley Overhead Tricep Extension,Intermediate,Cable Machine,Moderate,Triceps,None,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Triceps,Cable Crossover Triceps Extension,Intermediate,Cable Machine,Moderate,Triceps,None,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Triceps,Side One Arm Reverse Pushdown,Intermediate,Cable Machine,Moderate,Triceps,None,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Biceps,Cable Reverse Grip EZ-bar Biceps Curl,Intermediate,Cable Machine,Moderate,Biceps,None,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Abs,Bodyweight Skull Crushers,Beginner,None,Low,Core,None,8 minutes,1 minute,Strength,70,Increase reps,Low
Triceps,V-bar Pushdown,Intermediate,Cable Machine,Moderate,Triceps,None,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Triceps,Cable Rope Lying Tricep Extension,Intermediate,Cable Machine,Moderate,Triceps,None,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Triceps,Cable Lying Triceps Extension,Intermediate,Cable Machine,Moderate,Triceps,None,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Not specified,Barbell Lying Close grip Triceps Extension,Intermediate,Barbell,Moderate,Triceps,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Erector Spinae,Glute Ham Raise,Intermediate,None,Moderate,Lower Back,Glutes,12 minutes,3 minutes,Strength,100,Increase duration,Moderate
Chest,Wide-Grip Reverse Bench Press,Intermediate,Barbell,Moderate,Chest,Triceps,12 minutes,3 minutes,Strength,110,Increase weight,Moderate
Calisthenic,Straddle Planche,Advanced,None,High,Upper Body,None,10 minutes,3 minutes,Strength,120,Increase duration,High
Hip,TRX Pistol Squat,Advanced,Suspension Trainer,High,Hips,Quads,15 minutes,3 minutes,Strength,200,Increase reps,High
Hip,Sitting Wide Leg Adductor Stretch,Beginner,None,Low,Hips,None,5 minutes,1 minute,Stretch,10,None,Low
Hip,Standing Wide Knees Adductor Stretch,Beginner,None,Low,Hips,None,5 minutes,1 minute,Stretch,10,None,Low
Hip,Standing Wide Leg Adductor Stretch,Beginner,None,Low,Hips,None,5 minutes,1 minute,Stretch,10,None,Low
Leg,Knee Circles,Beginner,None,Low,Legs,None,5 minutes,1 minute,Strength,10,Increase duration,Low
Hip,Hip Circles,Beginner,None,Low,Hips,None,5 minutes,1 minute,Strength,10,Increase duration,Low
Yoga,Parsva Balasana | Thread the Needle Pose,Beginner,None,Low,Hips,None,5 minutes,1 minute,Stretch,10,None,Low
Full Body,One Arm Kettlebell Swing,Advanced,Kettlebell,High,Full Body,Shoulders,15 minutes,3 minutes,Strength,200,Increase weight,High
Abs,Half Cross Crunch,Beginner,None,Low,Core,None,8 minutes,1 minute,Strength,70,Increase duration,Low
Chest,Close Grip Knee Push-up,Beginner,None,Low,Chest,Triceps,5 minutes,1 minute,Strength,50,Increase reps,Low
Abs,Cable Seated Twist on Floor,Intermediate,Cable Machine,Moderate,Core,Obliques,8 minutes,2 minutes,Strength,80,Increase resistance,Low
Abs,Butterfly Sit-up,Beginner,None,Low,Core,Lower Abs,8 minutes,1 minute,Strength,70,Increase reps,Low
Back / Wing,Neutral Grip Pull-up,Intermediate,None,Moderate,Back,Biceps,10 minutes,2 minutes,Strength,110,Increase reps,Moderate
Biceps,Standing Reverse Shoulder Stretch,Beginner,None,Low,Biceps,None,5 minutes,1 minute,Stretch,10,None,Low
Shoulders,Resistance Band Bent Over Rear Delt Fly,Intermediate,Resistance Band,Moderate,Shoulders,Rear Deltoid,10 minutes,2 minutes,Strength,85,Increase resistance,Low
Abs,Push-up With Rotation,Intermediate,None,Moderate,Core,Shoulders,10 minutes,2 minutes,Strength,90,Increase reps,Moderate
Abs,Side Plank Rotation,Intermediate,None,Moderate,Core,Obliques,8 minutes,2 minutes,Strength,80,Increase reps,Low
Hip,Resistance Band Overhead Squat,Intermediate,Resistance Band,Moderate,Hips,Shoulders,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Back / Wing,Medicine ball Overhead Slam,Intermediate,Medicine Ball,Moderate,Back,Shoulders,10 minutes,2 minutes,Strength,90,Increase weight,Moderate
Chest,Supine Medicine Ball Chest Throw,Beginner,Medicine Ball,Low,Chest,None,8 minutes,1 minute,Strength,70,Increase weight,Low
Chest,Reverse Dips,Beginner,None,Low,Chest,Triceps,8 minutes,1 minute,Strength,70,Increase reps,Low
Chest,Trx Chest Press,Intermediate,Suspension Trainer,Moderate,Chest,Triceps,10 minutes,2 minutes,Strength,90,Increase duration,Low
Back / Wing,Dumbbell Seal Row,Intermediate,Dumbbell,Moderate,Back,None,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Hip,Lever Standing Hip Extension,Intermediate,Lever Machine,Moderate,Hips,Glutes,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Chest,Dumbbell Straight Arm Pullover (knees at 90 degrees),Intermediate,Dumbbell,Moderate,Chest,Back,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Chest,Trx Chest Fly,Intermediate,Suspension Trainer,Moderate,Chest,None,10 minutes,2 minutes,Strength,90,Increase duration,Low
Chest,Doorway Pec and Shoulder Stretch,Beginner,None,Low,Chest,Shoulders,5 minutes,1 minute,Stretch,10,None,Low
Abs,Prone Abdominal Hollowing,Beginner,None,Low,Core,None,5 minutes,1 minute,Isometric,10,Increase duration,Low
Abs,Hell Slide,Beginner,None,Low,Core,None,8 minutes,1 minute,Strength,70,Increase duration,Low
Full Body,Wall Ball,Beginner,Medicine Ball,Low,Full Body,None,10 minutes,2 minutes,Strength,80,None,Low
Hip,Kicks Leg Bent,Beginner,None,Low,Hips,None,8 minutes,1 minute,Strength,70,Increase duration,Low
Hip,Kneeling Leg Out Adductor Stretch,Beginner,None,Low,Hips,None,5 minutes,1 minute,Stretch,10,None,Low
Shoulders,Resistance Band Pull Apart,Beginner,Resistance Band,Low,Shoulders,None,8 minutes,1 minute,Strength,70,Increase resistance,Low
Abs,Half Frog Pose,Beginner,None,Low,Core,None,5 minutes,1 minute,Stretch,10,None,Low
Hip,Happy Baby Pose,Beginner,None,Low,Hips,None,5 minutes,1 minute,Stretch,10,None,Low
Biceps,Barbell Drag Curl,Intermediate,Barbell,Moderate,Biceps,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Back / Wing,Kettlebell Renegade Row,Intermediate,Kettlebell,Moderate,Back,None,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Back / Wing,Push-Up to Renegade Row,Intermediate,Dumbbell,Moderate,Back,Shoulders,10 minutes,2 minutes,Strength,90,Increase weight,Moderate
Chest,Modified Hindu Push-up,Intermediate,None,Moderate,Chest,Shoulders,10 minutes,2 minutes,Strength,90,Increase reps,Moderate
Chest,Knuckle Push-Up,Beginner,None,Low,Chest,Triceps,8 minutes,1 minute,Strength,70,Increase reps,Low
Calisthenic,Planche Push-Up,Advanced,None,High,Upper Body,None,10 minutes,3 minutes,Strength,120,Increase reps,High
Calisthenic,Finger Push-up,Advanced,None,High,Upper Body,None,10 minutes,3 minutes,Strength,120,Increase reps,High
Calisthenic,Chest Tap Push-up,Intermediate,None,Moderate,Upper Body,None,8 minutes,2 minutes,Strength,80,Increase reps,Low
Chest,Kettlebell Deep Push-Up,Intermediate,Kettlebell,Moderate,Chest,Triceps,10 minutes,2 minutes,Strength,90,Increase weight,Low
Calisthenic,Archer Push-Up,Advanced,None,High,Upper Body,None,10 minutes,3 minutes,Strength,120,Increase reps,High
Chest,One Leg Push-Up,Intermediate,None,Moderate,Chest,Triceps,8 minutes,2 minutes,Strength,80,Increase reps,Low
Abs,Medicine Ball Crunch,Intermediate,Medicine Ball,Moderate,Core,None,8 minutes,2 minutes,Strength,80,Increase weight,Low
Chest,Bosu Ball Push-Up,Intermediate,Bosu Ball,Moderate,Chest,Triceps,10 minutes,2 minutes,Strength,90,Increase duration,Low
Chest,Resistance Band Alternating Chest Fly,Intermediate,Resistance Band,Moderate,Chest,None,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Abs,Kettlebell Figure 8,Intermediate,Kettlebell,Moderate,Core,None,8 minutes,2 minutes,Strength,80,Increase weight,Low
Hip,Smith Machine Hip Thrust,Intermediate,Smith Machine,Moderate,Hips,Glutes,10 minutes,2 minutes,Strength,90,Increase weight,Low
Hip,Resistance Band Hip Thrust,Intermediate,Resistance Band,Moderate,Hips,Glutes,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Hip,Resistance Band Hip Thrusts on Knees,Intermediate,Resistance Band,Moderate,Hips,Glutes,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Forearm,Barbell Finger Curl,Intermediate,Barbell,Moderate,Forearms,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Forearm,Dumbbell Finger Curl,Intermediate,Dumbbell,Moderate,Forearms,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Back / Wing,Dumbbell Renegade Row,Intermediate,Dumbbell,Moderate,Back,None,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Abs,Ball Russian Twist throw with partner,Intermediate,Medicine Ball,Moderate,Core,Obliques,8 minutes,2 minutes,Strength,80,Increase weight,Low
Shoulders,Kettlebell Lateral Raise,Intermediate,Kettlebell,Moderate,Shoulders,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Erector Spinae,Barbell Single Leg Deadlift,Intermediate,Barbell,Moderate,Lower Back,Glutes,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Erector Spinae,Dumbbell Single Leg Deadlift,Intermediate,Dumbbell,Moderate,Lower Back,Glutes,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Chest,Dumbbell Reverse Grip 30 Degrees Incline Bench Press,Intermediate,Dumbbell,Moderate,Chest,Triceps,12 minutes,3 minutes,Strength,100,Increase weight,Moderate
Biceps,Close Grip Barbell Curl,Intermediate,Barbell,Moderate,Biceps,None,10 minutes,2 minutes,Strength,90,Increase weight,Low
Leg,Seated Leg Extension with Resistance Band,Intermediate,Resistance Band,Moderate,Legs,None,10 minutes,2 minutes,Strength,90,Increase resistance,Low
Erector Spinae,Good Morning With Resistance Band,Intermediate,Resistance Band,Moderate,Lower Back,None,12 minutes,3 minutes,Strength,100,Increase resistance,Moderate
Hip,Dumbbell Bench Squat,Intermediate,Dumbbell,Moderate,Hips,Quads,10 minutes,2 minutes,Strength,90,Increase weight,Low
Abs,Seated Ab Crunch Machine,Intermediate,Crunch Machine,Moderate,Core,None,8 minutes,2 minutes,Strength,80,Increase resistance,Low
Hip,Pendulum Squat,Intermediate,None,Moderate,Hips,Quads,10 minutes,2 minutes,Strength,90,Increase reps,Low
Back / Wing,Band Assisted Pull-up,Beginner,Resistance Band,Low,Back,Biceps,10 minutes,2 minutes,Strength,90,None,Low
Abs,Dumbbell Windmill,Intermediate,Dumbbell,Moderate,Core,Obliques,10 minutes,2 minutes,Strength,90,Increase weight,Low
Erector Spinae,Rolling Like a Ball,Beginner,None,Low,Lower Back,None,8 minutes,1 minute,Strength,70,Increase duration,Low
Full Body,Dumbbell Iron Cross,Advanced,Dumbbell,High,Full Body,None,15 minutes,3 minutes,Strength,200,Increase weight,High
Chest,Incline Landmine Press,Intermediate,Landmine,Moderate,Chest,Shoulders,10 minutes,2 minutes,Strength,90,Increase weight,Low
